rank,score,global_score,name,type,ra_deg,dec_deg,max_mag,min_mag_or_amplitude,min_is_amplitude,amplitude_mag,period_days,primary_site,observable_sites,max_altitude_deg,minutes_above_minimum,best_night_date,best_local_time,galactic_latitude_deg,aavso_status,aavso_recent_observations,aavso_derived_period_days,aavso_period_disagrees,simbad_status,simbad_main_id,simbad_object_type,simbad_separation_arcsec,gaia_status,gaia_source_id,gaia_bp_rp,gaia_color_anomaly,ztf_status,ztf_observations,ztf_amplitude_mag,ztf_derived_period_days,ztf_period_disagrees,vsx_url,reasons
254,67.3,67.3,V0917 Peg,RRC,322.49847,12.16867,16.450,16.800,False,0.350,0.44060000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871932,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.35 mag; bright enough for Fairbanks (16.45); time-series candidate (0.4406 d); well away from Galactic plane (b=-27.3 deg)"
255,67.3,67.3,V0908 Peg,RRC,322.49725,12.16756,15.300,16.000,False,0.700,0.41820000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871925,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Fairbanks (15.30); time-series candidate (0.4182 d); well away from Galactic plane (b=-27.3 deg)"
256,67.3,67.3,V0897 Peg,RRC,322.49564,12.16756,15.600,16.230,False,0.630,0.36440000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871921,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.63 mag; bright enough for Fairbanks (15.60); time-series candidate (0.3644 d); well away from Galactic plane (b=-27.3 deg)"
257,67.3,67.3,V0860 Peg,RRC,322.49103,12.16750,15.900,16.100,False,0.200,0.39300000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871899,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.20 mag; bright enough for Fairbanks (15.90); time-series candidate (0.3930 d); well away from Galactic plane (b=-27.3 deg)"
258,67.3,67.3,V0873 Peg,LMXB,322.49295,12.16742,14.400,16.200,False,1.800,0.71301400,Fairbanks,Fairbanks|Jersey City,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871909,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.80 mag; bright enough for Fairbanks (14.40); time-series candidate (0.7130 d); well away from Galactic plane (b=-27.3 deg); also observable from Jersey City"
259,67.3,67.3,V0910 Peg,RRC,322.49734,12.16683,15.200,15.400,False,0.200,0.29900000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871926,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.20 mag; bright enough for Fairbanks (15.20); time-series candidate (0.2990 d); well away from Galactic plane (b=-27.3 deg)"
260,67.3,67.3,V0867 Peg,RRC,322.49222,12.16550,15.300,15.560,False,0.260,0.36088000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871904,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.26 mag; bright enough for Fairbanks (15.30); time-series candidate (0.3609 d); well away from Galactic plane (b=-27.3 deg)"
261,67.3,67.3,V0859 Peg,RRAB,322.49103,12.16439,15.600,16.200,False,0.600,0.65402000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871898,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (15.60); time-series candidate (0.6540 d); well away from Galactic plane (b=-27.3 deg)"
262,67.3,67.3,V0915 Peg,RRAB,322.49805,12.16378,15.400,16.300,False,0.900,0.72990000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871931,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Fairbanks (15.40); time-series candidate (0.7299 d); well away from Galactic plane (b=-27.3 deg)"
263,67.3,67.3,V0926 Peg,RRC,322.49966,12.16350,15.800,16.150,False,0.350,0.43170000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871935,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.35 mag; bright enough for Fairbanks (15.80); time-series candidate (0.4317 d); well away from Galactic plane (b=-27.3 deg)"
264,67.3,67.3,V0913 Peg,RRAB,322.49783,12.16344,15.720,16.950,False,1.230,0.58715230,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871929,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.23 mag; bright enough for Fairbanks (15.72); time-series candidate (0.5872 d); well away from Galactic plane (b=-27.3 deg)"
265,67.3,67.3,V0912 Peg,RRAB,322.49750,12.15361,15.350,16.550,False,1.200,0.61010000,Fairbanks,Fairbanks,37.3,330,2026-09-18,2026-09-18T23:30:00-08:00,-27.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10871928,"max altitude 37.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.20 mag; bright enough for Fairbanks (15.35); time-series candidate (0.6101 d); well away from Galactic plane (b=-27.3 deg)"
266,67.0,67.0,V0434 Aql,SRA,300.84470,8.87639,13.000,15.000,False,2.000,315.00000000,Fairbanks,Fairbanks,34.0,210,2026-09-18,2026-09-18T22:00:00-08:00,-11.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1573,"max altitude 34.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.00 mag; bright enough for Fairbanks (13.00); long-period cadence friendly (315.00 d); well away from Galactic plane (b=-11.6 deg)"
267,67.0,67.0,GH Cam,EA,55.38108,67.07894,13.800,17.000,False,3.200,2.59987000,Fairbanks,Fairbanks,85.3,420,2026-09-25,2026-09-26T04:30:00-08:00,9.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4724,"max altitude 85.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.20 mag; bright enough for Fairbanks (13.80)"
268,67.0,67.0,BS And,EA,348.19571,51.87383,15.300,17.200,False,1.900,3.14616660,Fairbanks,Fairbanks,77.0,420,2026-09-21,2026-09-22T01:00:00-08:00,-8.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=96,"max altitude 77.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.90 mag; bright enough for Fairbanks (15.30)"
269,67.0,67.0,CZ And,EA,347.25363,49.61431,12.400,13.000,False,0.600,2.71720000,Fairbanks,Fairbanks,74.8,420,2026-09-20,2026-09-21T01:00:00-08:00,-9.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=126,"max altitude 74.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (12.40)"
270,67.0,67.0,IY Aur,EB,87.11333,43.08264,9.270,9.860,False,0.590,2.79338000,Fairbanks,Fairbanks,58.1,360,2026-09-25,2026-09-26T04:30:00-08:00,7.8,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4004,"max altitude 58.1 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.59 mag; bright enough for Fairbanks (9.27)"
271,67.0,67.0,XX Aur,EB,86.79113,41.16442,13.100,14.600,False,1.500,5.41232200,Fairbanks,Fairbanks,56.6,330,2026-09-25,2026-09-26T04:30:00-08:00,6.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3811,"max altitude 56.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.50 mag; bright enough for Fairbanks (13.10)"
272,67.0,67.0,CP Aur,EA,90.21488,39.74408,13.220,14.740,False,1.520,2.76450000,Fairbanks,Fairbanks,54.0,300,2026-09-25,2026-09-26T04:30:00-08:00,8.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3878,"max altitude 54.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.52 mag; bright enough for Fairbanks (13.22)"
273,67.0,67.0,GM Aur,CTTS/ROT,73.79575,30.36650,11.800,12.600,False,0.800,6.02000000,Fairbanks,Fairbanks,51.2,270,2026-09-25,2026-09-26T04:30:00-08:00,-8.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3957,"max altitude 51.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.80 mag; bright enough for Fairbanks (11.80)"
274,66.9,66.9,DE CVn,EA/WD+UV,201.72195,45.54630,12.910,0.300,True,0.300,0.36413932,Fairbanks,Fairbanks,36.9,180,2026-09-18,2026-09-18T22:00:00-08:00,70.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5145,"max altitude 36.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.30 mag; bright enough for Fairbanks (12.91); time-series candidate (0.3641 d); well away from Galactic plane (b=70.3 deg)"
275,66.7,66.7,AISV-BD J329.206+23.491,EA,329.20679,23.49094,16.170,16.370,False,0.200,1.13453000,Fairbanks,Fairbanks,48.7,420,2026-09-24,2026-09-24T23:30:00-08:00,-24.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10867857,max altitude 48.7 deg from Fairbanks; long nightly window from Fairbanks; modest catalog amplitude about 0.20 mag; bright enough for Fairbanks (16.17); time-series candidate (1.1345 d); well away from Galactic plane (b=-24.1 deg)
276,66.5,66.5,WY Aql,M,297.92807,16.41647,11.500,14.000,False,2.500,387.50000000,Fairbanks,Fairbanks,41.5,270,2026-09-18,2026-09-18T22:00:00-08:00,-5.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1186,"max altitude 41.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.50 mag; bright enough for Fairbanks (11.50); long-period cadence friendly (387.50 d)"
277,66.0,66.0,Barlad V83,DSCT,62.74733,62.05986,16.320,16.540,False,0.220,0.12456300,Fairbanks,Fairbanks,81.7,420,2026-09-25,2026-09-26T04:30:00-08:00,7.7,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10875751,max altitude 81.7 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.22 mag; bright enough for Fairbanks (16.32); time-series candidate (0.1246 d)
278,66.0,66.0,STSP J234851.46+525531.7,EA,357.21442,52.92547,14.360,14.560,False,0.200,1.96275000,Fairbanks,Fairbanks,78.1,420,2026-09-22,2026-09-23T01:30:00-08:00,-8.8,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868700,max altitude 78.1 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.20 mag; bright enough for Fairbanks (14.36); time-series candidate (1.9627 d)
279,66.0,66.0,ZTF DR31845109100003099,RR,106.86222,66.92103,15.790,,False,,0.51765700,Fairbanks,Fairbanks,65.7,420,2026-09-25,2026-09-26T04:30:00-08:00,26.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10872693,"max altitude 65.7 deg from Fairbanks; long nightly window from Fairbanks; survey-designated object, good data-mining follow-up candidate; bright enough for Fairbanks (15.79); time-series candidate (0.5177 d); well away from Galactic plane (b=26.3 deg)"
280,66.0,66.0,ZTF DR3 642112100049788,RR,313.02805,27.23611,11.250,,False,,0.27972600,Fairbanks,Fairbanks,52.4,420,2026-09-21,2026-09-21T22:30:00-08:00,-10.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10875437,"max altitude 52.4 deg from Fairbanks; long nightly window from Fairbanks; survey-designated object, good data-mining follow-up candidate; bright enough for Fairbanks (11.25); time-series candidate (0.2797 d); well away from Galactic plane (b=-10.9 deg)"
281,65.8,65.8,V0438 Aql,M,301.25616,7.68694,9.700,14.500,False,4.800,283.00000000,Fairbanks,Jersey City|Fairbanks,32.8,180,2026-09-19,2026-09-19T22:00:00-08:00,-12.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1577,"max altitude 32.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 4.80 mag; bright enough for Fairbanks (9.70); long-period cadence friendly (283.00 d); well away from Galactic plane (b=-12.6 deg); also observable from Jersey City"
282,65.8,65.8,EU Aql,M,284.59897,16.78181,10.900,16.200,False,5.300,329.00000000,Fairbanks,Fairbanks,40.8,210,2026-09-18,2026-09-18T22:00:00-08:00,6.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1303,"max altitude 40.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 5.30 mag; bright enough for Fairbanks (10.90); long-period cadence friendly (329.00 d)"
283,65.7,65.7,SY CVn,LB,197.58467,47.04111,8.860,9.810,False,0.950,,Fairbanks,Fairbanks,36.7,180,2026-09-18,2026-09-18T22:00:00-08:00,69.7,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5042,"max altitude 36.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.95 mag; bright enough for Fairbanks (8.86); no catalog period listed; well away from Galactic plane (b=69.7 deg)"
284,65.6,65.6,X Ari,RRAB,47.12867,10.44589,8.970,9.910,False,0.940,0.65116800,Fairbanks,Fairbanks,35.6,210,2026-09-25,2026-09-26T04:30:00-08:00,-39.8,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3689,"max altitude 35.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.94 mag; bright enough for Fairbanks (8.97); time-series candidate (0.6512 d); well away from Galactic plane (b=-39.8 deg)"
285,65.5,65.5,V0346 Aql,EA/SD,302.49820,10.34994,8.840,10.260,False,1.420,1.10636280,Fairbanks,Jersey City|Fairbanks,35.5,240,2026-09-18,2026-09-18T22:00:00-08:00,-12.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1485,"max altitude 35.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.42 mag; bright enough for Fairbanks (8.84); time-series candidate (1.1064 d); well away from Galactic plane (b=-12.3 deg); also observable from Jersey City"
286,65.4,65.4,BG Her,M,257.36981,18.68055,9.600,12.500,False,2.900,347.74000000,Jersey City,Fairbanks|Jersey City,58.4,90,2026-09-18,2026-09-18T20:00:00-04:00,30.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14896,"max altitude 58.4 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.90 mag; bright enough for Jersey City (9.60); long-period cadence friendly (347.74 d); well away from Galactic plane (b=30.6 deg); also observable from Fairbanks"
287,65.0,65.0,GQ Aur,M,96.67867,47.23989,10.000,17.000,False,7.000,307.80000000,Fairbanks,Fairbanks,57.6,390,2026-09-25,2026-09-26T04:30:00-08:00,15.6,ok,50,336.4505,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3961,"max altitude 57.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 7.00 mag; bright enough for Fairbanks (10.00); long-period cadence friendly (307.80 d); well away from Galactic plane (b=15.6 deg); well-covered in AAVSO recently (50 observations); AAVSO period 336.4505 d agrees with catalog within tolerance"
288,65.0,65.0,RR Aur,M,93.03413,43.16433,8.700,15.600,False,6.900,309.80000000,Fairbanks,Fairbanks,55.8,330,2026-09-25,2026-09-26T04:30:00-08:00,11.6,ok,57,295.4721,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3772,"max altitude 55.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 6.90 mag; bright enough for Fairbanks (8.70); long-period cadence friendly (309.80 d); well away from Galactic plane (b=11.6 deg); well-covered in AAVSO recently (57 observations)"
289,65.0,65.0,TW Aur,SRB,89.27808,45.50950,7.400,9.500,False,2.100,145.50000000,Fairbanks,Fairbanks,59.3,390,2026-09-25,2026-09-26T04:30:00-08:00,10.3,ok,73,0.2097,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3792,"max altitude 59.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.10 mag; bright enough for Fairbanks (7.40); long-period cadence friendly (145.50 d); well away from Galactic plane (b=10.3 deg); well-covered in AAVSO recently (73 observations)"
290,65.0,65.0,RR And,M,12.84717,34.37689,8.400,15.600,False,7.200,330.60000000,Jersey City,Fairbanks|Jersey City,74.2,180,2026-09-21,2026-09-22T00:30:00-04:00,-28.5,ok,79,328.8500,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10,"max altitude 74.2 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 7.20 mag; bright enough for Jersey City (8.40); long-period cadence friendly (330.60 d); well away from Galactic plane (b=-28.5 deg); also observable from Fairbanks; well-covered in AAVSO recently (79 observations)"
